SECTION ID,HIGHWAY,SECTION,SECTION LENGTH,SECTION DESCRIPTION,Date,DESCRIPTION,GROUP,TYPE,COUNTY,PTRUCKS,ADT,AADT,DIRECTION,85PCT,PRIORITY_POINTS
104080,104,80,10.65,EXIT 7 (THOMSON INTER/C)TO EXIT 8 (WENTWORTH-COLLINGWOOD RD INTER/C),05/12/2022,1.44 KM EAST OF EXIT 7 (EB) (LOOPS),C,TC,CUM,,4844,4780,E,,
104080,104,80,10.65,EXIT 7 (THOMSON INTER/C)TO EXIT 8 (WENTWORTH-COLLINGWOOD RD INTER/C),04/25/2022,1.37 KM WEST OF EXIT 8 (WB) (LOOPS),C,TC,CUM,,4772,5170,W,,
104080,104,80,10.65,EXIT 7 (THOMSON INTER/C)TO EXIT 8 (WENTWORTH-COLLINGWOOD RD INTER/C),05/27/2019,1.37 KM WEST OF EXIT 8 (WB) (LOOPS),C,TC,CUM,,5247,4930,W,,
104080,104,80,10.65,EXIT 7 (THOMSON INTER/C)TO EXIT 8 (WENTWORTH-COLLINGWOOD RD INTER/C),05/03/2017,1.37 KM WEST OF EXIT 8 (WB) (LOOPS),C,TC,CUM,,4467,4730,W,,
104080,104,80,10.65,EXIT 7 (THOMSON INTER/C)TO EXIT 8 (WENTWORTH-COLLINGWOOD RD INTER/C),10/19/2016,1.44 KM EAST OF EXIT 7 (EB) (LOOPS),C,TC,CUM,,3369,3170,E,,
104080,104,80,10.65,EXIT 7 (THOMSON INTER/C)TO EXIT 8 (WENTWORTH-COLLINGWOOD RD INTER/C),09/22/2016,HWY 104 AT INTER/S WITH LOWER RIVER RD,,SA,CUM,,,,,,
104080,104,80,10.65,EXIT 7 (THOMSON INTER/C)TO EXIT 8 (WENTWORTH-COLLINGWOOD RD INTER/C),08/21/2013,1.37 KM WEST OF EXIT 8 (WB) (LOOPS),C,TC,CUM,,6269,4730,W,,
104080,104,80,10.65,EXIT 7 (THOMSON INTER/C)TO EXIT 8 (WENTWORTH-COLLINGWOOD RD INTER/C),08/21/2013,1.44 KM EAST OF EXIT 7 (EB) (LOOPS),C,TC,CUM,,6090,4600,E,,
104080,104,80,10.65,EXIT 7 (THOMSON INTER/C)TO EXIT 8 (WENTWORTH-COLLINGWOOD RD INTER/C),09/15/2010,1.37 KM WEST OF EXIT 8 (WB) (LOOPS),C,TC,CUM,,4048,3690,W,,
104080,104,80,10.65,EXIT 7 (THOMSON INTER/C)TO EXIT 8 (WENTWORTH-COLLINGWOOD RD INTER/C),09/15/2010,1.44 KM EAST OF EXIT 7 (EB) (LOOPS),C,TC,CUM,,4964,4530,E,,
104080,104,80,10.65,EXIT 7 (THOMSON INTER/C)TO EXIT 8 (WENTWORTH-COLLINGWOOD RD INTER/C),11/04/2008,1.37 KM WEST OF EXIT 8 (WB) (LOOPS),C,TC,CUM,,4101,4350,W,,
104080,104,80,10.65,EXIT 7 (THOMSON INTER/C)TO EXIT 8 (WENTWORTH-COLLINGWOOD RD INTER/C),11/04/2008,1.44 KM EAST OF EXIT 7 (EB) (LOOPS),C,TC,CUM,,3586,3800,E,,
104080,104,80,10.65,EXIT 7 (THOMSON INTER/C)TO EXIT 8 (WENTWORTH-COLLINGWOOD RD INTER/C),10/23/2007,HALFWAY BETWEEN (WB),C,TC,CUM,,5360,5310,W,,
104080,104,80,10.65,EXIT 7 (THOMSON INTER/C)TO EXIT 8 (WENTWORTH-COLLINGWOOD RD INTER/C),10/23/2007,HALFWAY BETWEEN (EB),C,TC,CUM,,5438,5380,E,,
104090,104,90,13.3,EXIT 8 (WENTWORTH-COLLINGWOOD RD INTER/C) TO TOLL BOOTHS,01/01/2023,PERMANENT COUNTER (COBEQUID PASS),C,VC,CUM,32,,10140,,127,
104090,104,90,13.3,EXIT 8 (WENTWORTH-COLLINGWOOD RD INTER/C) TO TOLL BOOTHS,01/01/2022,PERMANENT COUNTER (COBEQUID PASS),C,VC,CUM,23,,9640,,124,
104090,104,90,13.3,EXIT 8 (WENTWORTH-COLLINGWOOD RD INTER/C) TO TOLL BOOTHS,01/01/2021,PERMANENT COUNTER (COBEQUID PASS),C,VC,CUM,43,,6670,,125,
104090,104,90,13.3,EXIT 8 (WENTWORTH-COLLINGWOOD RD INTER/C) TO TOLL BOOTHS,01/01/2020,PERMANENT COUNTER (COBEQUID PASS),C,VC,CUM,29,,6940,,127,
104090,104,90,13.3,EXIT 8 (WENTWORTH-COLLINGWOOD RD INTER/C) TO TOLL BOOTHS,01/01/2019,PERMANENT COUNTER (COBEQUID PASS),C,VC,CUM,20,,10070,,112,
104090,104,90,13.3,EXIT 8 (WENTWORTH-COLLINGWOOD RD INTER/C) TO TOLL BOOTHS,01/01/2018,PERMANENT COUNTER (COBEQUID PASS),C,VC,CUM,25,,9850,,112,
104090,104,90,13.3,EXIT 8 (WENTWORTH-COLLINGWOOD RD INTER/C) TO TOLL BOOTHS,01/01/2017,PERMANENT COUNTER (COBEQUID PASS),C,VC,CUM,25,,9990,,112,
104090,104,90,13.3,EXIT 8 (WENTWORTH-COLLINGWOOD RD INTER/C) TO TOLL BOOTHS,01/01/2016,PERMANENT COUNTER (COBEQUID PASS),C,VC,CUM,24,,9019,,112,
104090,104,90,13.3,EXIT 8 (WENTWORTH-COLLINGWOOD RD INTER/C) TO TOLL BOOTHS,01/01/2015,PERMANENT COUNTER (COBEQUID PASS),C,VC,CUM,25,,8610,,112,
104090,104,90,13.3,EXIT 8 (WENTWORTH-COLLINGWOOD RD INTER/C) TO TOLL BOOTHS,01/01/2014,PERMANENT COUNTER (COBEQUID PASS),C,VC,CUM,25,,8400,,112,
104090,104,90,13.3,EXIT 8 (WENTWORTH-COLLINGWOOD RD INTER/C) TO TOLL BOOTHS,01/01/2013,PERMANENT COUNTER (COBEQUID PASS),C,VC,CUM,24,,9240,,,
104090,104,90,13.3,EXIT 8 (WENTWORTH-COLLINGWOOD RD INTER/C) TO TOLL BOOTHS,01/01/2012,PERMANENT COUNTER (COBEQUID PASS),C,VC,CUM,24,,8500,,112,
104090,104,90,13.3,EXIT 8 (WENTWORTH-COLLINGWOOD RD INTER/C) TO TOLL BOOTHS,01/01/2011,PERMANENT COUNTER (COBEQUID PASS),C,VC,CUM,25,,8370,,,
104090,104,90,13.3,EXIT 8 (WENTWORTH-COLLINGWOOD RD INTER/C) TO TOLL BOOTHS,01/01/2010,PERMANENT COUNTER (COBEQUID PASS),C,VC,CUM,24,,8590,,,
104090,104,90,13.3,EXIT 8 (WENTWORTH-COLLINGWOOD RD INTER/C) TO TOLL BOOTHS,01/01/2009,PERMANENT COUNTER (COBEQUID PASS),C,VC,CUM,23,,8370,,,
104090,104,90,13.3,EXIT 8 (WENTWORTH-COLLINGWOOD RD INTER/C) TO TOLL BOOTHS,01/01/2008,PERMANENT COUNTER (COBEQUID PASS),C,VC,CUM,25,,8140,,,
104090,104,90,13.3,EXIT 8 (WENTWORTH-COLLINGWOOD RD INTER/C) TO TOLL BOOTHS,01/01/2007,PERMANENT COUNTER (COBEQUID PASS),C,VC,CUM,26,,7790,,,
104090,104,90,13.3,EXIT 8 (WENTWORTH-COLLINGWOOD RD INTER/C) TO TOLL BOOTHS,01/01/2005,PERMANENT COUNTER (COBEQUID PASS),C,VC,CUM,22,,8300,,,
104100,104,100,10.668,TOLL BOOTHS TO EXIT 10 (STATION RD INTER/C),05/12/2022,9.06 KM WEST OF EXIT 10 (WB) (LOOPS),C,TC,COL,,4601,4540,W,,
104100,104,100,10.668,TOLL BOOTHS TO EXIT 10 (STATION RD INTER/C),04/25/2022,8.44 KM EAST OF TOLL BOOTH (EB) (LOOPS),C,TC,COL,,4783,5180,E,,
104100,104,100,10.668,TOLL BOOTHS TO EXIT 10 (STATION RD INTER/C),09/17/2019,9.06 KM WEST OF EXIT 10 (WB) (LOOPS),C,TC,COL,,5682,5060,W,,
104100,104,100,10.668,TOLL BOOTHS TO EXIT 10 (STATION RD INTER/C),05/22/2019,8.44 KM EAST OF TOLL BOOTH (EB) (LOOPS),C,TC,COL,,3513,3370,E,,
104100,104,100,10.668,TOLL BOOTHS TO EXIT 10 (STATION RD INTER/C),05/04/2017,9.06 KM WEST OF EXIT 10 (WB) (LOOPS),C,TC,COL,,4431,4690,W,,
104100,104,100,10.668,TOLL BOOTHS TO EXIT 10 (STATION RD INTER/C),09/08/2016,8.44 KM EAST OF TOLL BOOTH (EB) (LOOPS),C,TC,COL,,5327,4660,E,,
104100,104,100,10.668,TOLL BOOTHS TO EXIT 10 (STATION RD INTER/C),08/21/2013,8.44 KM EAST OF TOLL BOOTH (EB) (LOOPS),C,TC,COL,,6044,4560,E,,
104100,104,100,10.668,TOLL BOOTHS TO EXIT 10 (STATION RD INTER/C),08/21/2013,9.06 KM WEST OF EXIT 10 (WB) (LOOPS),C,TC,COL,,6232,4700,W,,
104100,104,100,10.668,TOLL BOOTHS TO EXIT 10 (STATION RD INTER/C),09/15/2010,8.44 KM EAST OF TOLL BOOTH (EB) (LOOPS),C,TC,COL,,4759,4340,E,,
104100,104,100,10.668,TOLL BOOTHS TO EXIT 10 (STATION RD INTER/C),09/15/2010,9.06 KM WEST OF EXIT 10 (WB) (LOOPS),C,TC,COL,,4904,4480,W,,
104100,104,100,10.668,TOLL BOOTHS TO EXIT 10 (STATION RD INTER/C),12/10/2008,8.44 KM EAST OF TOLL BOOTH (EB) (LOOPS),C,TC,COL,,3481,4400,E,,
104100,104,100,10.668,TOLL BOOTHS TO EXIT 10 (STATION RD INTER/C),11/04/2008,9.06 KM WEST OF EXIT 10 (WB) (LOOPS),C,TC,COL,,4090,4340,W,,
104100,104,100,10.668,TOLL BOOTHS TO EXIT 10 (STATION RD INTER/C),10/23/2007,HALFWAY BETWEEN (EB),C,TC,CUM,,5449,5390,E,,
104100,104,100,10.668,TOLL BOOTHS TO EXIT 10 (STATION RD INTER/C),10/23/2007,HALFWAY BETWEEN (WB),C,TC,CUM,,5856,5800,W,,
104110,104,110,5.76,EXIT 10 (STATION RD INTER/C) TO EXIT 11 (TK 4) (GLENHOLME),05/12/2022,3.49 KM EAST OF EXIT 10 (EB) (LOOPS),C,TC,COL,,5107,5040,E,,
104110,104,110,5.76,EXIT 10 (STATION RD INTER/C) TO EXIT 11 (TK 4) (GLENHOLME),04/25/2022,1.36 KM WEST OF EXIT 11 (WB) (LOOPS),C,TC,COL,,5133,5570,W,,
104110,104,110,5.76,EXIT 10 (STATION RD INTER/C) TO EXIT 11 (TK 4) (GLENHOLME),05/22/2019,1.36 KM WEST OF EXIT 11 (WB) (LOOPS),C,TC,COL,,5334,5120,W,,
104110,104,110,5.76,EXIT 10 (STATION RD INTER/C) TO EXIT 11 (TK 4) (GLENHOLME),05/15/2019,3.49 KM EAST OF EXIT 10 (EB) (LOOPS),C,TC,COL,,5741,5660,E,,
104110,104,110,5.76,EXIT 10 (STATION RD INTER/C) TO EXIT 11 (TK 4) (GLENHOLME),10/18/2016,1.36 KM WEST OF EXIT 11 (WB) (LOOPS),C,TC,COL,,4825,4540,W,,
104110,104,110,5.76,EXIT 10 (STATION RD INTER/C) TO EXIT 11 (TK 4) (GLENHOLME),05/30/2016,3.49 KM EAST OF EXIT 10 (EB) (LOOPS),C,TC,COL,,5097,4650,E,,
104110,104,110,5.76,EXIT 10 (STATION RD INTER/C) TO EXIT 11 (TK 4) (GLENHOLME),10/17/2013,3.49 KM EAST OF EXIT 10 (EB) (LOOPS),C,TC,COL,,4624,4250,E,,
104110,104,110,5.76,EXIT 10 (STATION RD INTER/C) TO EXIT 11 (TK 4) (GLENHOLME),07/25/2013,1.36 KM WEST OF EXIT 11 (WB) (LOOPS),C,TC,COL,,6158,4670,W,,
104110,104,110,5.76,EXIT 10 (STATION RD INTER/C) TO EXIT 11 (TK 4) (GLENHOLME),09/09/2010,1.36 KM WEST OF EXIT 11 (WB) (LOOPS),C,TC,COL,,4863,4380,W,,
104110,104,110,5.76,EXIT 10 (STATION RD INTER/C) TO EXIT 11 (TK 4) (GLENHOLME),09/09/2010,3.49 KM EAST OF EXIT 10 (EB) (LOOPS),C,TC,COL,,4902,4410,E,,
104110,104,110,5.76,EXIT 10 (STATION RD INTER/C) TO EXIT 11 (TK 4) (GLENHOLME),11/18/2009,1.36 KM WEST OF EXIT 11 (WB) (LOOPS),C,TC,COL,,4168,4450,W,,
104110,104,110,5.76,EXIT 10 (STATION RD INTER/C) TO EXIT 11 (TK 4) (GLENHOLME),11/18/2009,3.49 KM EAST OF EXIT 10 (EB) (LOOPS),C,TC,COL,,4143,4420,E,,
104110,104,110,5.76,EXIT 10 (STATION RD INTER/C) TO EXIT 11 (TK 4) (GLENHOLME),09/26/2007,B/T EXIT 10 AND EXIT 11 (WB),C,TC,COL,,6079,5690,W,,
104110,104,110,5.76,EXIT 10 (STATION RD INTER/C) TO EXIT 11 (TK 4) (GLENHOLME),09/26/2007,B/T EXIT 10 AND EXIT 11 (EB),C,TC,COL,,6163,5770,E,,
104120,104,120,4.18,EXIT 11 (TK 4) (GLENHOLME) TO EXIT 12 (TK 2) (MASSTOWN),05/12/2022,1.1 KM EAST OF EXIT 11 (EB) (LOOPS),C,TC,COL,,5691,5610,E,,
104120,104,120,4.18,EXIT 11 (TK 4) (GLENHOLME) TO EXIT 12 (TK 2) (MASSTOWN),04/25/2022,2.58 KM WEST OF EXIT 12 (WB) (LOOPS),C,TC,COL,,6057,6570,W,,
104120,104,120,4.18,EXIT 11 (TK 4) (GLENHOLME) TO EXIT 12 (TK 2) (MASSTOWN),05/22/2019,2.58 KM WEST OF EXIT 12 (WB) (LOOPS),C,TC,COL,,5909,5670,W,,
104120,104,120,4.18,EXIT 11 (TK 4) (GLENHOLME) TO EXIT 12 (TK 2) (MASSTOWN),05/15/2019,1.1 KM EAST OF EXIT 11 (EB) (LOOPS),C,TC,COL,,6337,6250,E,,
104120,104,120,4.18,EXIT 11 (TK 4) (GLENHOLME) TO EXIT 12 (TK 2) (MASSTOWN),10/18/2016,2.58 KM WEST OF EXIT 12 (WB) (LOOPS),C,TC,COL,,5475,5150,W,,
104120,104,120,4.18,EXIT 11 (TK 4) (GLENHOLME) TO EXIT 12 (TK 2) (MASSTOWN),05/30/2016,1.1 KM EAST OF EXIT 11 (EB) (LOOPS),C,TC,COL,,5585,5090,E,,
104120,104,120,4.18,EXIT 11 (TK 4) (GLENHOLME) TO EXIT 12 (TK 2) (MASSTOWN),07/25/2013,2.58 KM WEST OF EXIT 12 (WB) (LOOPS),C,TC,COL,,6868,5210,W,,
104120,104,120,4.18,EXIT 11 (TK 4) (GLENHOLME) TO EXIT 12 (TK 2) (MASSTOWN),07/25/2013,1.1 KM EAST OF EXIT 11 (EB) (LOOPS),C,TC,COL,,7667,5820,E,,
104120,104,120,4.18,EXIT 11 (TK 4) (GLENHOLME) TO EXIT 12 (TK 2) (MASSTOWN),09/09/2010,1.1 KM EAST OF EXIT 11 (EB) (LOOPS),C,TC,COL,,5494,4940,E,,
104120,104,120,4.18,EXIT 11 (TK 4) (GLENHOLME) TO EXIT 12 (TK 2) (MASSTOWN),09/09/2010,2.58 KM WEST OF EXIT 12 (WB) (LOOPS),C,TC,COL,,5439,4900,W,,
104120,104,120,4.18,EXIT 11 (TK 4) (GLENHOLME) TO EXIT 12 (TK 2) (MASSTOWN),11/18/2009,1.1 KM EAST OF EXIT 11 (EB) (LOOPS),C,TC,COL,,4631,4940,E,,
104120,104,120,4.18,EXIT 11 (TK 4) (GLENHOLME) TO EXIT 12 (TK 2) (MASSTOWN),11/18/2009,2.58 KM WEST OF EXIT 12 (WB) (LOOPS),C,TC,COL,,4639,4950,W,,
104120,104,120,4.18,EXIT 11 (TK 4) (GLENHOLME) TO EXIT 12 (TK 2) (MASSTOWN),09/26/2007,HALFWAY BETWEEN EXIT 11 & 12 (WB),C,TC,COL,,6719,6290,W,,
104120,104,120,4.18,EXIT 11 (TK 4) (GLENHOLME) TO EXIT 12 (TK 2) (MASSTOWN),09/26/2007,HALFWAY BETWEEN EXIT 11 & 12 (EB),C,TC,COL,,6756,6320,E,,
104130,104,130,4.39,EXIT 12 (TK 2) (MASSTOWN) TO EXIT 13 (DEBERT INTER/C),05/12/2022,3.14 KM EAST OF EXIT 12 (EB) (LOOPS),B,TC,COL,,7199,7000,E,,
104130,104,130,4.39,EXIT 12 (TK 2) (MASSTOWN) TO EXIT 13 (DEBERT INTER/C),04/25/2022,1.53 KM WEST OF EXIT 13 (WB) (LOOPS),B,TC,COL,,6863,6990,W,,
104130,104,130,4.39,EXIT 12 (TK 2) (MASSTOWN) TO EXIT 13 (DEBERT INTER/C),05/22/2019,1.53 KM WEST OF EXIT 13 (WB) (LOOPS),B,TC,COL,,7600,7400,W,,
104130,104,130,4.39,EXIT 12 (TK 2) (MASSTOWN) TO EXIT 13 (DEBERT INTER/C),05/15/2019,3.14 KM EAST OF EXIT 12 (EB) (LOOPS),B,TC,COL,,7969,7730,E,,
104130,104,130,4.39,EXIT 12 (TK 2) (MASSTOWN) TO EXIT 13 (DEBERT INTER/C),04/20/2017,1.53 KM WEST OF EXIT 13 (WB) (LOOPS),B,TC,COL,,6877,7210,W,,
104130,104,130,4.39,EXIT 12 (TK 2) (MASSTOWN) TO EXIT 13 (DEBERT INTER/C),09/08/2016,3.14 KM EAST OF EXIT 12 (EB) (LOOPS),B,TC,COL,,8178,7460,E,,
104130,104,130,4.39,EXIT 12 (TK 2) (MASSTOWN) TO EXIT 13 (DEBERT INTER/C),05/30/2016,1.53 KM WEST OF EXIT 13 (WB) (LOOPS),B,TC,COL,,7345,6930,W,,
104130,104,130,4.39,EXIT 12 (TK 2) (MASSTOWN) TO EXIT 13 (DEBERT INTER/C),05/25/2016,EXIT 13 EASTBOUND EXIT RAMP,B,VC,COL,19,654,610,E,,
104130,104,130,4.39,EXIT 12 (TK 2) (MASSTOWN) TO EXIT 13 (DEBERT INTER/C),05/25/2016,EXIT 13 WESTBOUND ACCESS RAMP,B,VC,COL,25,699,650,W,,
104130,104,130,4.39,EXIT 12 (TK 2) (MASSTOWN) TO EXIT 13 (DEBERT INTER/C),05/25/2016,EXIT 13 WESTBOUND EXIT RAMP,B,VC,COL,14,1647,1530,W,,
104130,104,130,4.39,EXIT 12 (TK 2) (MASSTOWN) TO EXIT 13 (DEBERT INTER/C),07/25/2013,3.14 KM EAST OF EXIT 12 (EB) (LOOPS),B,TC,COL,,9063,7570,E,,
104130,104,130,4.39,EXIT 12 (TK 2) (MASSTOWN) TO EXIT 13 (DEBERT INTER/C),09/09/2010,3.14 KM EAST OF EXIT 12 (EB) (LOOPS),B,TC,COL,,7255,6710,E,,
104130,104,130,4.39,EXIT 12 (TK 2) (MASSTOWN) TO EXIT 13 (DEBERT INTER/C),09/09/2010,1.53 KM WEST OF EXIT 13 (WB) (LOOPS),B,TC,COL,,6871,6350,W,,
104130,104,130,4.39,EXIT 12 (TK 2) (MASSTOWN) TO EXIT 13 (DEBERT INTER/C),11/18/2009,1.53 KM WEST OF EXIT 13 (WB) (LOOPS),B,TC,COL,,6089,6350,W,,
104130,104,130,4.39,EXIT 12 (TK 2) (MASSTOWN) TO EXIT 13 (DEBERT INTER/C),11/18/2009,3.14 KM EAST OF EXIT 12 (EB) (LOOPS),B,TC,COL,,6170,6440,E,,
104130,104,130,4.39,EXIT 12 (TK 2) (MASSTOWN) TO EXIT 13 (DEBERT INTER/C),10/10/2007,2.5 KM EAST OF TK 2 (MASSTOWN) (EB),B,TC,COL,,8163,7480,E,,
104130,104,130,4.39,EXIT 12 (TK 2) (MASSTOWN) TO EXIT 13 (DEBERT INTER/C),09/26/2007,2.5 KM EAST OF TK 2 (MASSTOWN) (WB),B,TC,COL,,7110,6570,W,,
104140,104,140,8.65,EXIT 13 (DEBERT INTER/C) TO EXIT 15 (HWY 102) (TRURO),05/02/2023,HWY 104 WB EXIT 15 OFF RAMP,C,VC,COL,12,4495,4820,W,58,
104140,104,140,8.65,EXIT 13 (DEBERT INTER/C) TO EXIT 15 (HWY 102) (TRURO),04/24/2023,HWY 104 EB EXIT 15 OFF RAMP,C,VC,COL,17,7204,8270,E,110,
104140,104,140,8.65,EXIT 13 (DEBERT INTER/C) TO EXIT 15 (HWY 102) (TRURO),04/24/2023,2.05 KM WEST OF EXIT 15 (LOOPS),C,TC,COL,,8446,7900,W,,
104140,104,140,8.65,EXIT 13 (DEBERT INTER/C) TO EXIT 15 (HWY 102) (TRURO),04/24/2023,6.67 KM EAST OF EXIT 13 (LOOPS),C,TC,COL,,8333,9570,E,,
104140,104,140,8.65,EXIT 13 (DEBERT INTER/C) TO EXIT 15 (HWY 102) (TRURO),05/12/2022,6.67 KM EAST OF EXIT 13 (EB) (LOOPS),C,TC,COL,,8167,8060,E,,
104140,104,140,8.65,EXIT 13 (DEBERT INTER/C) TO EXIT 15 (HWY 102) (TRURO),04/25/2022,2.05 KM WEST OF EXIT 15 (WB) (LOOPS),C,TC,COL,,8000,8670,W,,
104140,104,140,8.65,EXIT 13 (DEBERT INTER/C) TO EXIT 15 (HWY 102) (TRURO),05/22/2019,2.05 KM WEST OF EXIT 15 (WB) (LOOPS),C,TC,COL,,8680,8330,W,,
104140,104,140,8.65,EXIT 13 (DEBERT INTER/C) TO EXIT 15 (HWY 102) (TRURO),05/15/2019,6.67 KM EAST OF EXIT 13 (EB) (LOOPS),C,TC,COL,,8795,8680,E,,
104140,104,140,8.65,EXIT 13 (DEBERT INTER/C) TO EXIT 15 (HWY 102) (TRURO),05/30/2016,2.05 KM WEST OF EXIT 15 (WB) (LOOPS),C,TC,COL,,8456,7710,W,,
104140,104,140,8.65,EXIT 13 (DEBERT INTER/C) TO EXIT 15 (HWY 102) (TRURO),05/30/2016,6.67 KM EAST OF EXIT 13 (EB) (LOOPS),C,TC,COL,,8507,7760,E,,
104140,104,140,8.65,EXIT 13 (DEBERT INTER/C) TO EXIT 15 (HWY 102) (TRURO),07/18/2013,6.67 KM EAST OF EXIT 13 (EB) (LOOPS),C,TC,COL,,9764,7600,E,,
104140,104,140,8.65,EXIT 13 (DEBERT INTER/C) TO EXIT 15 (HWY 102) (TRURO),07/18/2013,2.05 KM WEST OF EXIT 15 (WB) (LOOPS),C,TC,COL,,9387,7310,W,,
104140,104,140,8.65,EXIT 13 (DEBERT INTER/C) TO EXIT 15 (HWY 102) (TRURO),09/08/2010,6.67 KM EAST OF EXIT 13 (EB) (LOOPS),C,TC,COL,,8138,7320,E,,
104140,104,140,8.65,EXIT 13 (DEBERT INTER/C) TO EXIT 15 (HWY 102) (TRURO),09/08/2010,2.05 KM WEST OF EXIT 15 (WB) (LOOPS),C,TC,COL,,7724,6950,W,,
104140,104,140,8.65,EXIT 13 (DEBERT INTER/C) TO EXIT 15 (HWY 102) (TRURO),11/18/2009,6.67 KM EAST OF EXIT 13 (EB) (LOOPS),C,TC,COL,,7081,7560,E,,
104140,104,140,8.65,EXIT 13 (DEBERT INTER/C) TO EXIT 15 (HWY 102) (TRURO),11/18/2009,2.05 KM WEST OF EXIT 15 (WB) (LOOPS),C,TC,COL,,6512,6950,W,,
104140,104,140,8.65,EXIT 13 (DEBERT INTER/C) TO EXIT 15 (HWY 102) (TRURO),06/25/2009,EXIT 15 SOUTHBOUND ACCESS RAMP FROM HWY 104 (WB),C,TC,COL,,4772,3920,W,,
104140,104,140,8.65,EXIT 13 (DEBERT INTER/C) TO EXIT 15 (HWY 102) (TRURO),06/25/2009,EXIT 15 SOUTHBOUND ACCESS RAMP FROM HWY 104 (EB),C,TC,COL,,7298,5990,E,,
104140,104,140,8.65,EXIT 13 (DEBERT INTER/C) TO EXIT 15 (HWY 102) (TRURO),10/09/2007,1.5 KM WEST OF HWY 102 (TRURO) (EB),C,TC,COL,,9065,8290,E,,
104140,104,140,8.65,EXIT 13 (DEBERT INTER/C) TO EXIT 15 (HWY 102) (TRURO),09/26/2007,1.5 KM WEST OF HWY 102 (TRURO) (WB),C,TC,COL,,10518,9850,W,,
104150,104,150,9.39,EXIT 15 (HWY 102) (TRURO) TO EXIT 17(VALLEY CROSS RD),01/01/2023,PERMANENT COUNTER (BROOKSIDE RD),C,VC,COL,16,,12010,,125,
104150,104,150,9.39,EXIT 15 (HWY 102) (TRURO) TO EXIT 17(VALLEY CROSS RD),01/01/2022,PERMANENT COUNTER (BROOKSIDE RD),C,VC,COL,17,,10880,,126,
104150,104,150,9.39,EXIT 15 (HWY 102) (TRURO) TO EXIT 17(VALLEY CROSS RD),01/01/2021,PERMANENT COUNTER (BROOKSIDE RD),C,VC,COL,17,,10649,,126,
104150,104,150,9.39,EXIT 15 (HWY 102) (TRURO) TO EXIT 17(VALLEY CROSS RD),01/01/2020,PERMANENT COUNTER (BROOKSIDE RD),C,VC,COL,17,,9520,,126,
104150,104,150,9.39,EXIT 15 (HWY 102) (TRURO) TO EXIT 17(VALLEY CROSS RD),01/01/2019,PERMANENT COUNTER (BROOKSIDE RD),C,VC,COL,16,,12180,,125,
104150,104,150,9.39,EXIT 15 (HWY 102) (TRURO) TO EXIT 17(VALLEY CROSS RD),01/01/2018,PERMANENT COUNTER (BROOKSIDE RD),C,VC,COL,16,,11850,,125,
104150,104,150,9.39,EXIT 15 (HWY 102) (TRURO) TO EXIT 17(VALLEY CROSS RD),01/01/2017,PERMANENT COUNTER (BROOKSIDE RD),C,VC,COL,16,,11810,,125,
104150,104,150,9.39,EXIT 15 (HWY 102) (TRURO) TO EXIT 17(VALLEY CROSS RD),01/01/2016,PERMANENT COUNTER (BROOKSIDE RD),C,VC,COL,17,,11610,,124,
104150,104,150,9.39,EXIT 15 (HWY 102) (TRURO) TO EXIT 17(VALLEY CROSS RD),01/01/2015,PERMANENT COUNTER (BROOKSIDE RD),C,VC,COL,17,,11030,,124,
104150,104,150,9.39,EXIT 15 (HWY 102) (TRURO) TO EXIT 17(VALLEY CROSS RD),01/01/2014,PERMANENT COUNTER (BROOKSIDE RD),C,VC,COL,17,,10840,,123,
104150,104,150,9.39,EXIT 15 (HWY 102) (TRURO) TO EXIT 17(VALLEY CROSS RD),01/01/2013,PERMANENT COUNTER (BROOKSIDE RD),C,VC,COL,16,,10440,,,
104150,104,150,9.39,EXIT 15 (HWY 102) (TRURO) TO EXIT 17(VALLEY CROSS RD),01/01/2012,PERMANENT COUNTER (BROOKSIDE RD),C,VC,COL,19,,9710,,,
104150,104,150,9.39,EXIT 15 (HWY 102) (TRURO) TO EXIT 17(VALLEY CROSS RD),01/01/2011,PERMANENT COUNTER (BROOKSIDE RD),C,VC,COL,19,,9710,,,
104150,104,150,9.39,EXIT 15 (HWY 102) (TRURO) TO EXIT 17(VALLEY CROSS RD),01/01/2010,PERMANENT COUNTER (BROOKSIDE RD),C,VC,COL,19,,9710,,,
104150,104,150,9.39,EXIT 15 (HWY 102) (TRURO) TO EXIT 17(VALLEY CROSS RD),01/01/2009,PERMANENT COUNTER (BROOKSIDE RD),C,VC,COL,19,,9710,,,
104150,104,150,9.39,EXIT 15 (HWY 102) (TRURO) TO EXIT 17(VALLEY CROSS RD),01/01/2008,PERMANENT COUNTER (BROOKSIDE RD),C,VC,COL,19,,9310,,,
104150,104,150,9.39,EXIT 15 (HWY 102) (TRURO) TO EXIT 17(VALLEY CROSS RD),04/15/2007,PERMANENT COUNTER (BROOKSIDE RD),C,VC,COL,19,8278,9440,,,
104150,104,150,9.39,EXIT 15 (HWY 102) (TRURO) TO EXIT 17(VALLEY CROSS RD),01/01/2006,PERMANENT COUNTER (BROOKSIDE RD),C,VC,COL,18,10681,9510,,,
104150,104,150,9.39,EXIT 15 (HWY 102) (TRURO) TO EXIT 17(VALLEY CROSS RD),06/19/2005,PERMANENT COUNTER (BROOKSIDE RD),C,VC,COL,18,10681,9510,,,
